,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
2260,AUS,Oceania,Australia,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2261,AUS,Oceania,Australia,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2262,AUS,Oceania,Australia,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2263,AUS,Oceania,Australia,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2264,AUS,Oceania,Australia,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2265,AUS,Oceania,Australia,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2266,AUS,Oceania,Australia,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2267,AUS,Oceania,Australia,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2268,AUS,Oceania,Australia,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2269,AUS,Oceania,Australia,2020-01-25,1.0,1.0,0.14300000000000002,0.0,0.0,0.0,0.039,0.039,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2270,AUS,Oceania,Australia,2020-01-26,4.0,3.0,0.5710000000000001,0.0,0.0,0.0,0.157,0.11800000000000001,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2271,AUS,Oceania,Australia,2020-01-27,4.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.157,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2272,AUS,Oceania,Australia,2020-01-28,4.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.157,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2273,AUS,Oceania,Australia,2020-01-29,4.0,0.0,0.5710000000000001,0.0,0.0,0.0,0.157,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2274,AUS,Oceania,Australia,2020-01-30,6.0,2.0,0.857,0.0,0.0,0.0,0.235,0.078,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2275,AUS,Oceania,Australia,2020-01-31,7.0,1.0,1.0,0.0,0.0,0.0,0.275,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.11,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2276,AUS,Oceania,Australia,2020-02-01,9.0,2.0,1.143,0.0,0.0,0.0,0.353,0.078,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2277,AUS,Oceania,Australia,2020-02-02,11.0,2.0,1.0,0.0,0.0,0.0,0.431,0.078,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2278,AUS,Oceania,Australia,2020-02-03,11.0,0.0,1.0,0.0,0.0,0.0,0.431,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2279,AUS,Oceania,Australia,2020-02-04,11.0,0.0,1.0,0.0,0.0,0.0,0.431,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2280,AUS,Oceania,Australia,2020-02-05,12.0,1.0,1.143,0.0,0.0,0.0,0.47100000000000003,0.039,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2281,AUS,Oceania,Australia,2020-02-06,13.0,1.0,1.0,0.0,0.0,0.0,0.51,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2282,AUS,Oceania,Australia,2020-02-07,14.0,1.0,1.0,0.0,0.0,0.0,0.5489999999999999,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2283,AUS,Oceania,Australia,2020-02-08,14.0,0.0,0.7140000000000001,0.0,0.0,0.0,0.5489999999999999,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2284,AUS,Oceania,Australia,2020-02-09,14.0,0.0,0.429,0.0,0.0,0.0,0.5489999999999999,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2285,AUS,Oceania,Australia,2020-02-10,14.0,0.0,0.429,0.0,0.0,0.0,0.5489999999999999,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2286,AUS,Oceania,Australia,2020-02-11,14.0,0.0,0.429,0.0,0.0,0.0,0.5489999999999999,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2287,AUS,Oceania,Australia,2020-02-12,14.0,0.0,0.28600000000000003,0.0,0.0,0.0,0.5489999999999999,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2288,AUS,Oceania,Australia,2020-02-13,14.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.5489999999999999,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2289,AUS,Oceania,Australia,2020-02-14,15.0,1.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.039,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2290,AUS,Oceania,Australia,2020-02-15,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2291,AUS,Oceania,Australia,2020-02-16,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2292,AUS,Oceania,Australia,2020-02-17,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2293,AUS,Oceania,Australia,2020-02-18,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2294,AUS,Oceania,Australia,2020-02-19,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2295,AUS,Oceania,Australia,2020-02-20,15.0,0.0,0.14300000000000002,0.0,0.0,0.0,0.588,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2296,AUS,Oceania,Australia,2020-02-21,17.0,2.0,0.28600000000000003,0.0,0.0,0.0,0.667,0.078,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2297,AUS,Oceania,Australia,2020-02-22,21.0,4.0,0.857,0.0,0.0,0.0,0.8240000000000001,0.157,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2298,AUS,Oceania,Australia,2020-02-23,22.0,1.0,1.0,0.0,0.0,0.0,0.863,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2299,AUS,Oceania,Australia,2020-02-24,22.0,0.0,1.0,0.0,0.0,0.0,0.863,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2300,AUS,Oceania,Australia,2020-02-25,22.0,0.0,1.0,0.0,0.0,0.0,0.863,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2301,AUS,Oceania,Australia,2020-02-26,22.0,0.0,1.0,0.0,0.0,0.0,0.863,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2302,AUS,Oceania,Australia,2020-02-27,23.0,1.0,1.143,0.0,0.0,0.0,0.902,0.039,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2303,AUS,Oceania,Australia,2020-02-28,23.0,0.0,0.857,0.0,0.0,0.0,0.902,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2304,AUS,Oceania,Australia,2020-02-29,25.0,2.0,0.5710000000000001,0.0,0.0,0.0,0.98,0.078,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2305,AUS,Oceania,Australia,2020-03-01,26.0,1.0,0.5710000000000001,1.0,1.0,0.14300000000000002,1.02,0.039,0.022000000000000002,0.039,0.039,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2306,AUS,Oceania,Australia,2020-03-02,29.0,3.0,1.0,1.0,0.0,0.14300000000000002,1.137,0.11800000000000001,0.039,0.039,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2307,AUS,Oceania,Australia,2020-03-03,33.0,4.0,1.571,1.0,0.0,0.14300000000000002,1.294,0.157,0.062,0.039,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2308,AUS,Oceania,Australia,2020-03-04,41.0,8.0,2.714,1.0,0.0,0.14300000000000002,1.608,0.314,0.106,0.039,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2309,AUS,Oceania,Australia,2020-03-05,52.0,11.0,4.143,2.0,1.0,0.28600000000000003,2.039,0.431,0.162,0.078,0.039,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2310,AUS,Oceania,Australia,2020-03-06,59.0,7.0,5.143,2.0,0.0,0.28600000000000003,2.314,0.275,0.20199999999999999,0.078,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2311,AUS,Oceania,Australia,2020-03-07,63.0,4.0,5.428999999999999,2.0,0.0,0.28600000000000003,2.471,0.157,0.213,0.078,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2312,AUS,Oceania,Australia,2020-03-08,74.0,11.0,6.857,3.0,1.0,0.28600000000000003,2.9019999999999997,0.431,0.26899999999999996,0.11800000000000001,0.039,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2313,AUS,Oceania,Australia,2020-03-09,80.0,6.0,7.2860000000000005,3.0,0.0,0.28600000000000003,3.137,0.235,0.28600000000000003,0.11800000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
2314,AUS,Oceania,Australia,2020-03-10,100.0,20.0,9.571,3.0,0.0,0.28600000000000003,3.9219999999999997,0.784,0.375,0.11800000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.44,25499881.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,0.0,3.84,83.44,0.9390000000000001
