,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
7582,CAN,North America,Canada,2020-09-11,134924.0,630.0,633.0,9163.0,8.0,3.1430000000000002,3574.888,16.692,16.772000000000002,242.77900000000002,0.212,0.083,49718.0,5979566.0,158.43200000000002,1.317,48695.0,1.29,76.92699999999998,0.013,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7583,CAN,North America,Canada,2020-09-12,135626.0,702.0,643.143,9163.0,0.0,3.1430000000000002,3593.488,18.6,17.04,242.77900000000002,0.0,0.083,89686.0,6069252.0,160.808,2.376,53125.0,1.4080000000000001,82.602,0.012,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7584,CAN,North America,Canada,2020-09-13,136141.0,515.0,663.7139999999999,9170.0,7.0,3.8569999999999998,3607.134,13.645,17.585,242.96400000000003,0.185,0.102,0.0,0.0,0.0,0.0,47262.0,1.252,71.208,0.014,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7585,CAN,North America,Canada,2020-09-14,136659.0,518.0,680.571,9171.0,1.0,3.714,3620.8579999999997,13.725,18.032,242.99099999999999,0.026000000000000002,0.098,0.0,6154468.0,163.066,0.0,49002.0,1.298,72.001,0.014,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7586,CAN,North America,Canada,2020-09-15,138010.0,1351.0,838.2860000000001,9179.0,8.0,4.7139999999999995,3656.6540000000005,35.796,22.211,243.203,0.212,0.125,80997.0,6235465.0,165.21200000000002,2.146,56226.0,1.49,67.07300000000001,0.015,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7587,CAN,North America,Canada,2020-09-16,138803.0,793.0,722.143,9188.0,9.0,5.0,3677.665,21.011,19.134,243.44099999999997,0.23800000000000002,0.132,56695.0,6292160.0,166.71400000000003,1.5019999999999998,57291.0,1.518,79.335,0.013,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7588,CAN,North America,Canada,2020-09-17,139747.0,944.0,779.0,9193.0,5.0,5.428999999999999,3702.677,25.011999999999997,20.64,243.574,0.132,0.14400000000000002,62421.0,6354581.0,168.368,1.6540000000000001,60676.0,1.608,77.89,0.013,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7589,CAN,North America,Canada,2020-09-18,140867.0,1120.0,849.0,9200.0,7.0,5.2860000000000005,3732.3520000000003,29.675,22.495,243.75900000000001,0.185,0.14,67482.0,6422063.0,170.15599999999998,1.788,63214.0,1.675,74.457,0.013,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7590,CAN,North America,Canada,2020-09-19,141911.0,1044.0,897.857,9205.0,5.0,6.0,3760.013,27.660999999999998,23.789,243.892,0.132,0.159,132084.0,6554147.0,173.65599999999998,3.5,69271.0,1.835,77.15100000000002,0.013,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7591,CAN,North America,Canada,2020-09-20,142774.0,863.0,947.571,9211.0,6.0,5.857,3782.8790000000004,22.866,25.105999999999998,244.051,0.159,0.155,0.0,0.0,0.0,0.0,67779.0,1.796,71.529,0.014,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7592,CAN,North America,Canada,2020-09-21,143649.0,875.0,998.571,9217.0,6.0,6.571000000000001,3806.062,23.184,26.458000000000002,244.21,0.159,0.174,0.0,6618481.0,175.36,0.0,66288.0,1.756,66.383,0.015,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7593,CAN,North America,Canada,2020-09-22,145415.0,1766.0,1057.857,9228.0,11.0,7.0,3852.853,46.791000000000004,28.029,244.50099999999998,0.29100000000000004,0.185,80063.0,6698544.0,177.482,2.121,66154.0,1.7530000000000001,62.536,0.016,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7594,CAN,North America,Canada,2020-09-23,146663.0,1248.0,1122.857,9234.0,6.0,6.571000000000001,3885.92,33.066,29.750999999999998,244.66,0.159,0.174,68438.0,6766982.0,179.295,1.8130000000000002,67832.0,1.797,60.41,0.017,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7595,CAN,North America,Canada,2020-09-24,147753.0,1090.0,1143.714,9243.0,9.0,7.143,3914.8,28.88,30.303,244.899,0.23800000000000002,0.18899999999999997,66679.0,6833661.0,181.062,1.767,68440.0,1.8130000000000002,59.84,0.017,people tested,60.65,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7596,CAN,North America,Canada,2020-09-25,149094.0,1341.0,1175.286,9249.0,6.0,7.0,3950.3309999999997,35.531,31.14,245.058,0.159,0.185,67590.0,6901251.0,182.85299999999998,1.791,68455.0,1.814,58.245,0.017,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7597,CAN,North America,Canada,2020-09-26,150456.0,1362.0,1220.714,9255.0,6.0,7.143,3986.4179999999997,36.086999999999996,32.344,245.217,0.159,0.18899999999999997,77991.0,6979242.0,184.919,2.066,60728.0,1.609,49.74800000000001,0.02,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7598,CAN,North America,Canada,2020-09-27,151671.0,1215.0,1271.0,9262.0,7.0,7.2860000000000005,4018.61,32.192,33.676,245.40200000000002,0.185,0.193,70216.0,7049458.0,186.77900000000002,1.86,66163.0,1.7530000000000001,52.056,0.019,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7599,CAN,North America,Canada,2020-09-28,153125.0,1454.0,1353.714,9268.0,6.0,7.2860000000000005,4057.134,38.525,35.867,245.56099999999998,0.159,0.193,68251.0,7117709.0,188.588,1.808,71318.0,1.89,52.683,0.019,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7600,CAN,North America,Canada,2020-09-29,155301.0,2176.0,1412.286,9278.0,10.0,7.143,4114.789000000001,57.653999999999996,37.419000000000004,245.826,0.265,0.18899999999999997,102399.0,7220108.0,191.301,2.713,74509.0,1.974,52.758,0.019,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
7601,CAN,North America,Canada,2020-09-30,156961.0,1660.0,1471.1429999999998,9291.0,13.0,8.142999999999999,4158.771,43.983000000000004,38.979,246.17,0.344,0.21600000000000003,74916.0,7295024.0,193.28599999999997,1.985,75435.0,1.999,51.276,0.02,people tested,0.0,37742157.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,0.0,2.5,82.43,0.9259999999999999
